2021-2022学年度春季学期  本科生课程开课目录,,,,,,,,,,,,
开课院系,课程号,课序号,课程名,学分,任课教师,课容量,上课时间,上课周次,课程特色,选课文字说明,所属年级,是否二级选课
生命学院,10450042,0,普通生物学实验,2,谢莉萍,150,,2-13周,实验课,限:理科类（化生）、化学生物学（药学方向）专业、生物科学专业学生选课,"2021
2020",是
生命学院,20450064,0,生命科学交叉创新挑战性问题研讨课（X-idea）,4,郗乔然,50,"61,62",全周,,限:生物科学专业学生选课；多学期（春秋）课程，春季为第一学期,2020,否
生命学院,30450092,0,动物生理学实验,2,魏香,60,,2-12周,实验课,限:生命学院学生选课,2018,是
生命学院,30450203,1,生物化学(1)(英文),3,刘栋,180,22,全周,全外文授课;认证外文课,限:理科类（化生）、生物医学预科班专业、化学生物学+化学工程与工业生物工程专业、化学生物学+环境工程专业学生选课,"2021
2020",否
生命学院,30450203,2,生物化学(1)(英文),3,刘栋,177,32,全周,全外文授课;认证外文课,限:临床医学专业、医学实验班专业、化学生物学+生医工程专业、化学生物学（药学方向）专业、生物科学专业、化学生物学+环境工程专业学生选课,"2021
2020",否
生命学院,30450233,0,生物物理学,3,龚海鹏,80,12,全周,,,2019,否
生命学院,30450303,0,遗传学（英文）,3,王田,240,52,全周,全外文授课;认证外文课,,"2019
2020",否
生命学院,30450314,0,生物化学基础实验,4,王田,120,,全周,"外文教材,中文授课",限:临床医学专业、化学系、药学院学生选课,2020,是
生命学院,30450322,0,分子生物学基础实验,2,张淑平,144,,3-13周,实验课,限:生命学院、化学系、医学院、药学院学生选课,"2019
2020",是
生命学院,30450332,0,细胞生物学基础实验,2,王宏英,80,,2-14周,实验课,限:化学系、生命学院、医学院、药学院学生选课,"2019
2020",是
生命学院,30450342,0,微生物学基础实验,2,麻彩萍,90,,3-14周,实验课,限:化学系、生命学院、医学院、药学院学生选课,2019,是
生命学院,30450352,0,遗传学基础实验,2,吴琼,90,,1-12周,实验课,限:生命学院、医学院、生物科学专业、药学院学生选课,2020,是
生命学院,30450453,1,分子生物学(英),3,郗乔然,130,12,全周,全外文授课;认证外文课,,"2019
2020",否
生命学院,30450453,2,分子生物学(英),3,郗乔然,130,22,全周,全外文授课;认证外文课,,2020,否
生命学院,30450491,0,分子成像的基础及其在生物学中的应用,1,刘万里,15,"33,34",1-4周,外文授课≥50%,,2019,否
生命学院,40450032,0,免疫学,2,刘万里,140,"13,14",前八周,,,"2019
2020",否
生命学院,40450090,0,综合论文训练,15,麻彩萍,110,,全周,,限:生命学院学生选课,2018,否
生命学院,40450353,0,认知的神经生物学基础,3,钟毅,100,42,全周,,,2019,否
生命学院,40450412,0,生物信息学导论,2,鲁志,20,54,全周,,,2019,否
生命学院,40450442,0,种子植物分类学,2,王菁兰,60,31,全周,,,2019,否
生命学院,40450452,0,系统生物学,2,杨雪瑞,40,"13,23",后八周,,,2019,否
生命学院,40450502,0,植物基因工程技术,2,彭文,15,,全周,"外文教材,中文授课",,2019,是
生命学院,40450551,0,科技英语写作,1,PASTOR PAREJA JOSE CARLOS,30,21,后八周,全外文授课;认证外文课,学堂班学生必修,2018,否
生命学院,40450561,0,脑疾病的生物学研究,1,姚骏,30,53,后八周,"外文教材,中文授课",,2019,否
生命学院,40450582,0,激素在健康和疾病中的作用,2,王一国,25,"23,24",前八周,"外文教材,中文授课",,2019,否
交叉信息院,20470024,0,普通物理（1）（英）,4,马雄峰,100,"31,52",全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,20470054,0,抽象代数,4,邓东灵,100,"13,36",全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,20470084,0,计算机系统结构,4,高鸣宇,60,22,全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2020学生选课,2020,否
交叉信息院,30470023,0,计算机应用数学,3,姚期智,80,12,全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,30470134,0,计算理论,4,段然,100,"23,24",全周,全外文授课;认证外文课,限:交叉信息院学生选课,2020,否
交叉信息院,30470154,0,博弈论,4,房智轩,70,12,全周,全外文授课;认证外文课,限:交叉信息院学生选课,2020,否
交叉信息院,30470293,0,人工智能应用数学,3,姚期智,60,22,全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,30470324,0,计算机系统概论,4,徐葳,100,"53,54",全周,全外文授课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,30470332,0,编程入门（C/C++）,2,张焕晨,100,16,前八周,全外文授课,限:交叉信息院学生选课; 优先:2021学生选课,2021,否
交叉信息院,40470024,0,密码学基础,4,陈一镭,65,"13,33",全周,全外文授课;认证外文课,限:交叉信息院学生选课; 优先:2020学生选课,2020,否
交叉信息院,40470075,0,综合论文训练,15,张崇洁,60,,全周,实践课,限:交叉信息院学生选课,2018,否
交叉信息院,40470284,0,量子计算机科学,4,段路明,100,42,全周,全外文授课;认证外文课,限:交叉信息院学生选课,2020,否
交叉信息院,40470313,0,因果和统计学习,3,于洋,40,26,全周,全外文授课;认证外文课,限:交叉信息院学生选课,2021,否
交叉信息院,40470353,0,计算机视觉,3,高阳,45,"53,54",全周,全外文授课;认证外文课,限:交叉信息院学生选课,2020,否
交叉信息院,40470363,0,深度学习,3,吴翼,45,32,全周,全外文授课;认证外文课,限:交叉信息院学生选课,2020,否
交叉信息院,40470374,0,分布式与区块链系统,4,徐葳,90,42,全周,全外文授课;认证外文课,限:交叉信息院学生选课,2019,否
交叉信息院,40470382,0,多媒体计算,2,赵行,40,33,全周,全外文授课;认证外文课,优先:交叉信息院学生选课,2019,否
经管学院,10510072,0,中文写作,2,高静,20,13,全周,,"限:经管学院、计算机与金融专业学生选课; 红楼梦主题,高年级同学选此课堂",,否
经管学院,10510123,1,中国文明,3,张国刚,140,16,全周,文化素质核心课,限:经管学院、计算机与金融专业、自动化类学生选课,2021,否
经管学院,10510123,2,中国文明,3,刘丰,140,26,全周,文化素质核心课,限:经管学院、计算机与金融专业、自动化类学生选课,2021,否
经管学院,10510123,3,中国文明,3,程钢,14,"23,24",全周,全外文授课;文化素质核心课,限:经管学院学生选课; 专为国际进修生所开设的课堂，英文课堂,,否
经管学院,10510173,1,批判性思维与道德推理,3,谷振诣,40,23,全周,文化素质核心课,限:经管学院、计算机与金融专业学生选课,2020,是
经管学院,10510173,2,批判性思维与道德推理,3,姜朋,40,23,全周,文化素质核心课,限:经管学院、计算机与金融专业学生选课,2020,是
经管学院,10510232,0,中外艺术史(1),2,郭秋惠,150,14,全周,,限:经管学院、计算机与金融专业学生选课,,否
经管学院,10510292,0,创意创新创业：从构思到影响力,2,李纪珍,150,16,全周,,优先:经管学院学生选课,,否
经管学院,10510302,1,沟通基础,2,HAO JIE,35,51,全周,,限:经管学院、计算机与金融专业学生选课,,否
经管学院,10510302,2,沟通基础,2,HAO JIE,35,53,全周,,限:经管学院、计算机与金融专业学生选课,,否
经管学院,10510302,3,沟通基础,2,王蕾,35,13,全周,,限:经管学院、计算机与金融专业学生选课,,否
经管学院,10510302,4,沟通基础,2,张晨,35,53,全周,,限:经管学院、计算机与金融专业学生选课,,否
经管学院,20510124,0,微积分,4,刘庆华,30,"11,12",全周,,限:工商管理专业学生选课,2021,否
经管学院,20510163,0,商务计算与智能分析基础,3,孙静,100,"33,34",全周,"外文教材,中文授课",优先:经管学院、计算机与金融专业学生选课,2020,否
经管学院,30510053,0,计量经济学,3,徐嫄,50,"23,24",全周,全外文授课;认证外文课,优先:经管学院、计算机与金融专业学生选课,2019,否
经管学院,30510123,1,会计学原理,3,薛健,135,"23,24",全周,,"优先:自动化类、经管学院、计算机与金融专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2021,否
经管学院,30510123,2,会计学原理,3,薛健,135,"33,34",全周,,限:自动化类、经管学院、计算机与金融专业学生选课,2021,否
经管学院,30510283,0,数据库原理及应用,3,刘红岩,65,42,全周,,"优先:经管学院、信息管理与信息系统（辅）专业、社科学院学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2020,否
经管学院,30510332,0,系统分析与设计,2,毛波,60,13,全周,外文授课≥50%,"优先:经管学院、信息管理与信息系统（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30510403,0,审计学(2),3,陈关亭,50,42,全周,"外文教材,中文授课","优先:经管学院、会计学（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30510523,1,货币银行学,3,刘庆,110,42,全周,全外文授课;认证外文课,"优先:经管学院、经济与金融（辅）专业、计算机与金融专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30510523,2,货币银行学,3,刘庆,110,52,全周,全外文授课;认证外文课,"优先:经管学院、经济与金融（辅）专业、计算机与金融专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30510702,1,商法原理与实务,2,姜朋,78,33,全周,,优先:经管学院学生选课,2020,否
经管学院,30510702,2,商法原理与实务,2,姜朋,73,53,全周,,优先:经管学院学生选课,2020,否
经管学院,30510743,0,中级微观经济学,3,吴星晔,200,"63,64",全周,全外文授课;认证外文课,"优先:经济与金融（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",,否
经管学院,30510763,0,中级宏观经济学,3,陈拓,260,52,全周,全外文授课;认证外文课,"优先:经管学院、新雅-哲政经0、计算机与金融专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2020,否
经管学院,30510773,0,运筹学(1),3,肖勇波,120,52,全周,,"优先:经管学院、自动化类、信息管理与信息系统（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2021,否
经管学院,30510803,1,经济学原理(2),3,钟笑寒,280,22,全周,"外文教材,中文授课","优先:经管学院、环境学院、新雅-哲政经0学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载","2021
2020",是
经管学院,30510803,2,经济学原理(2),3,董丰,200,16,全周,"外文教材,中文授课","优先:经济与金融（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",,是
经管学院,30510812,0,营销管理,2,孙亚程,15,"13,33",前八周,全外文授课,优先:经管学院学生选课,2019,否
经管学院,30510863,0,发展经济学,3,施新政,45,32,全周,全外文授课;认证外文课,"优先:经管学院、经济与金融（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30510883,0,经济增长,3,罗文澜,60,32,全周,全外文授课;认证外文课,"优先:经管学院、经济与金融（辅）专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2018,否
经管学院,30510973,1,计量经济学（1）,3,刘晨源,110,12,全周,全外文授课;认证外文课,"优先:经管学院、环境学院、计算机与金融专业、经济与金融（辅）专业学生选课；接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2020,否
经管学院,30510973,2,计量经济学（1）,3,刘晨源,110,"13,14",全周,全外文授课;认证外文课,"优先:经管学院、环境学院、计算机与金融专业、经济与金融（辅）专业学生选课；接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2020,否
经管学院,30510973,3,计量经济学（1）,3,冯颖杰,110,"13,14",全周,全外文授课;认证外文课,"优先:经管学院、环境学院、计算机与金融专业、经济与金融（辅）专业学生选课；接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2020,否
经管学院,30510992,0,战略管理,2,郭依迪,45,33,全周,全外文授课;认证外文课,优先:经管学院学生选课,2019,否
经管学院,30511013,0,国际金融市场,3,张陶伟,140,"13,14",全周,专题研讨课,"优先:经管学院、经济与金融（辅）专业、计算机与金融专业学生选课; 接受辅修学生选课,若将此课程或其替代课程纳入辅修专业认定，不得选择将课程成绩以P/F记载",2019,否
经管学院,30511021,1,新生专题研讨,1,金勇军,16,41,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,2,新生专题研讨,1,吕春燕,16,46,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,3,新生专题研讨,1,谢滨,18,41,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,4,新生专题研讨,1,何平,17,46,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,5,新生专题研讨,1,杜胜利,17,26,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,6,新生专题研讨,1,WHITE ALEXANDER COWLES,18,26,前八周,全外文授课,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,7,新生专题研讨,1,WHITE ALEXANDER COWLES,18,46,前八周,全外文授课,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,8,新生专题研讨,1,POWERS MICHAEL ROLAND,18,26,前八周,全外文授课,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,9,新生专题研讨,1,张涛,18,41,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,10,新生专题研讨,1,胡左浩,18,26,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,11,新生专题研讨,1,陆毅,18,26,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
经管学院,30511021,12,新生专题研讨,1,王毅,18,41,前八周,,限:经管学院、自动化类、计算机与金融专业学生选课,2021,否
